PropertyClass,PropertyZone,PropertyFrontage,PropertySize,Street,Alley,PropertyShape,Elevation,Amenities,Orientation,Grade,Neighborhood,Condition1,Condition2,BldgType,PropertyStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Roof1Material,Roof2Material,ExteriorCladdingType,ExteriorCladdingArea,ExterQual,ExterCond,PropertyFooting,BsmntFinish,BsmntMaintenance,BsmntVisibility,BsmntFinRat1,BsmntFinSty1,BsmntFinQual1,BsmtFinSF2,BsmtUnfSF,BsmntSqFtage,Heating,HeatingEfficiency,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,Bath1,Bath2,BedroomUpLev,KitchenUpLev,KitchenQual,CntRmsUpLev,Functional,CntFireplaces,QualFireplace,BasementType,BasementYrBlt,BasementFinish,BasementCars,BasementSqFootage,BasementQual,BasementCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,BoundaryFeatures,AddFeatures,AddVal,SaleMon,SaleYr,SaleType,SaleCondn,PropPrice,TotalSF,TotalBathrooms,PropertyAge,RemodAge,IsRemodeled,TotalPorchSF,HasPool,HasGarage,HasFireplace
160,RM,21.0,1680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,CemntBd,CmentBd,BrkFace,236.0,3,3,CBlock,TA,TA,No,Unf,0,Unf,0,672,672,GasA,3,Y,SBrkr,672,546,0,1218,0,0,1,1,3,1,3,7,Typ,0,0,None,0.0,None,0,0,0,0,N,201,0,0,0,0,0,0,None,None,0,4,2006,WD,Abnorml,91500,1890,1.5,35,35,0,201,0,0,0
20,RL,66.0,7800,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,TA,TA,No,Rec,312,LwQ,600,0,912,GasA,3,Y,SBrkr,912,0,0,912,0,0,1,0,2,1,3,5,Typ,0,0,Attchd,1964.0,Unf,1,288,3,3,Y,0,0,0,0,0,0,0,None,None,0,11,2006,WD,Abnorml,115000,1824,1.0,42,42,0,0,0,1,0
20,RL,55.0,8250,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,TA,TA,No,BLQ,250,LwQ,492,210,952,GasA,5,Y,SBrkr,1211,0,0,1211,0,0,1,0,3,1,3,5,Typ,1,3,Attchd,1968.0,Unf,1,322,3,3,Y,0,63,0,0,0,0,0,None,None,0,8,2008,WD,Normal,134000,2163,1.0,40,40,0,63,0,1,1
50,RL,78.0,10496,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320.0,3,3,CBlock,TA,TA,Mn,Rec,196,Unf,0,844,1040,GasA,5,Y,SBrkr,1168,678,0,1846,0,0,2,0,3,1,3,7,Typ,1,4,Attchd,1949.0,Unf,1,315,3,3,Y,0,0,0,0,0,0,0,GdWo,None,0,1,2007,WD,Normal,143000,2886,2.0,58,57,1,0,0,1,1
20,RL,89.0,10680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,3,3,CBlock,TA,Fa,No,LwQ,756,Unf,0,1380,2136,GasA,3,N,FuseA,2136,0,0,2136,0,0,2,0,4,1,3,7,Mod,0,0,Detchd,1951.0,Unf,2,528,3,3,Y,0,30,0,0,0,0,0,MnPrv,None,0,10,2006,WD,Normal,137900,4272,2.0,55,55,0,30,0,1,0
60,RL,60.0,15384,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,Gd,TA,Av,GLQ,724,Unf,0,64,788,GasA,5,Y,SBrkr,788,702,0,1490,1,0,2,1,3,1,4,8,Typ,1,4,Attchd,2004.0,Fin,2,388,3,3,Y,100,75,0,0,0,0,0,None,None,0,2,2008,WD,Normal,184000,2278,3.5,4,3,1,175,0,1,1
80,RL,65.0,10482,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,3,4,CBlock,TA,TA,Av,GLQ,507,Unf,0,81,588,GasA,5,Y,SBrkr,1138,0,0,1138,0,1,1,0,3,1,3,6,Typ,0,0,Attchd,1958.0,RFn,1,264,3,3,Y,224,0,0,0,0,0,0,MnWw,None,0,6,2007,WD,Normal,145000,1726,1.5,49,49,0,224,0,1,0
60,RL,86.0,14598,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,74.0,4,3,PConc,Gd,TA,Mn,Unf,0,Unf,0,894,894,GasA,5,Y,SBrkr,894,1039,0,1933,0,0,2,1,4,1,4,9,Typ,1,4,BuiltIn,2007.0,Fin,3,668,3,3,Y,100,18,0,0,0,0,0,None,None,0,1,2008,WD,Normal,214000,2827,2.5,1,1,0,118,0,1,1
20,RL,72.0,8872,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,3,3,CBlock,TA,TA,No,ALQ,595,Unf,0,317,912,GasA,5,Y,SBrkr,912,0,0,912,1,0,1,0,2,1,4,5,Typ,0,0,Detchd,1992.0,Unf,2,576,3,3,Y,0,240,0,0,0,0,0,None,None,0,12,2008,WD,Normal,147000,1824,2.0,43,0,1,240,0,1,0
120,RL,65.0,8769,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,766.0,5,3,PConc,Ex,TA,No,GLQ,1540,Unf,0,162,1702,GasA,5,Y,SBrkr,1702,0,0,1702,1,0,1,1,1,1,5,7,Typ,1,4,Attchd,2008.0,Fin,3,1052,3,3,Y,0,72,0,0,224,0,0,None,None,0,10,2008,New,Partial,367294,3404,2.5,0,0,0,296,0,1,1
80,RL,70.0,7910,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1960,1960,Hip,CompShg,BrkFace,HdBoard,None,0.0,3,3,CBlock,TA,TA,No,ALQ,666,Unf,0,409,1075,GasA,4,Y,SBrkr,1507,0,0,1507,0,0,2,0,4,1,3,7,Maj1,0,0,Basment,1960.0,Unf,1,404,3,3,Y,0,0,0,0,0,0,0,GdWo,None,0,8,2008,WD,Normal,127000,2582,2.0,48,48,0,0,0,1,0
90,RL,71.0,18890,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,1977,1977,Shed,CompShg,Plywood,Plywood,None,1.0,3,3,CBlock,Gd,TA,No,GLQ,498,Rec,211,652,1361,GasA,5,Y,SBrkr,1361,1259,0,2620,0,0,2,2,4,2,3,12,Typ,1,3,BuiltIn,1977.0,RFn,2,600,3,3,N,155,24,145,0,0,0,0,None,Gar2,8300,8,2007,WD,Normal,190000,3981,3.0,30,30,0,324,0,1,1
90,RL,70.0,7728,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,3,3,CBlock,TA,TA,Av,ALQ,803,Unf,0,303,1106,GasA,3,Y,SBrkr,1190,0,0,1190,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,1962.0,Unf,2,540,3,3,Y,0,18,0,0,0,0,0,GdWo,None,0,5,2006,WD,Normal,132500,2296,2.0,44,44,0,18,0,1,0
90,RL,70.0,9842,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,None,None,None,None,0,None,0,0,0,GasA,3,Y,SBrkr,1224,0,0,1224,0,0,2,0,2,2,3,6,Typ,0,0,CarPort,1962.0,Unf,2,462,3,3,Y,0,0,0,0,0,0,0,None,None,0,3,2007,WD,Normal,101800,1224,2.0,45,45,0,0,0,1,0
20,RL,73.0,12160,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,Plywood,Plywood,BrkFace,180.0,3,3,CBlock,TA,TA,No,Rec,1000,Unf,0,188,1188,GasA,2,Y,SBrkr,1188,0,0,1188,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,1959.0,RFn,2,531,3,3,Y,0,0,0,0,0,0,0,MnPrv,None,0,5,2010,COD,Abnorml,142000,2376,2.0,51,51,0,0,0,1,0
70,RH,55.0,8525,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,1911,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,TA,TA,Av,Unf,0,Unf,0,940,940,GasA,3,N,FuseA,1024,940,0,1964,0,0,1,1,4,1,3,7,Typ,0,0,None,0.0,None,0,0,0,0,N,0,192,0,0,0,0,0,None,None,0,11,2008,WD,Abnorml,130000,2904,1.5,97,58,1,192,0,0,0
70,RL,96.0,13132,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,5,1914,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,Gd,TA,Mn,Unf,0,Unf,0,747,747,GasA,4,Y,FuseF,892,892,0,1784,0,0,1,1,4,1,3,9,Typ,0,0,Detchd,1914.0,Unf,1,180,2,2,N,203,40,0,0,0,0,0,None,None,0,7,2006,WD,Normal,138887,2531,1.5,92,56,1,243,0,1,0
160,RL,36.0,2628,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,Gd,TA,No,Unf,0,Unf,0,764,764,GasA,5,Y,SBrkr,764,862,0,1626,0,0,2,1,2,1,4,6,Typ,0,0,BuiltIn,2003.0,RFn,2,474,3,3,Y,0,27,0,0,0,0,0,None,None,0,6,2010,WD,Normal,175500,2390,2.5,7,7,0,27,0,1,0
60,RL,41.0,12393,Pave,None,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,Gd,TA,No,Unf,0,Unf,0,847,847,GasA,5,Y,SBrkr,847,1101,0,1948,0,0,2,1,4,1,4,8,Typ,1,4,BuiltIn,2004.0,Fin,2,434,3,3,Y,100,48,0,0,0,0,0,None,None,0,9,2006,WD,Normal,195000,2795,2.5,2,1,1,148,0,1,1
20,RL,63.0,13072,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,Gd,TA,No,Unf,0,Unf,0,1141,1141,GasA,5,Y,SBrkr,1141,0,0,1141,0,0,1,1,3,1,3,6,Typ,0,0,Detchd,2005.0,Unf,2,484,3,3,Y,0,0,0,0,0,0,0,None,None,0,3,2006,WD,Abnorml,142500,2282,1.5,1,1,0,0,0,1,0
20,RL,64.0,9037,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,4,3,PConc,Gd,TA,Av,GLQ,428,Unf,0,1048,1476,GasA,5,Y,SBrkr,1484,0,0,1484,0,0,2,0,2,1,5,6,Typ,1,4,Attchd,2006.0,RFn,2,472,3,3,Y,120,33,0,0,0,0,0,None,None,0,12,2007,WD,Normal,265900,2960,2.0,1,1,0,153,0,1,1
60,RL,65.0,8158,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,252.0,4,3,PConc,Gd,TA,No,GLQ,550,Unf,0,334,884,GasA,5,Y,SBrkr,884,884,0,1768,1,0,2,1,3,1,4,8,Typ,0,0,Attchd,2003.0,RFn,2,543,3,3,Y,0,63,0,0,0,0,0,None,None,0,7,2008,WD,Normal,224900,2652,3.5,5,5,0,63,0,1,0
20,RL,83.0,9849,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,4,3,PConc,Gd,TA,Av,Unf,0,Unf,0,1689,1689,GasA,5,Y,SBrkr,1689,0,0,1689,0,0,2,0,3,1,4,7,Typ,0,0,Attchd,2007.0,RFn,3,954,3,3,Y,0,56,0,0,0,0,0,None,None,0,6,2007,New,Partial,248328,3378,2.0,0,0,0,56,0,1,0
85,RL,85.0,10625,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,81.0,3,3,CBlock,Gd,TA,Gd,GLQ,885,LwQ,168,0,1053,GasA,3,Y,SBrkr,1173,0,0,1173,1,0,2,0,3,1,4,6,Typ,2,3,Attchd,1974.0,RFn,2,528,3,3,Y,0,120,0,0,0,0,0,MnPrv,None,0,1,2010,WD,Family,170000,2226,3.0,36,36,0,120,0,1,1
20,RL,107.0,13891,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,3,PConc,Ex,Gd,Gd,GLQ,1386,Unf,0,690,2076,GasA,5,Y,SBrkr,2076,0,0,2076,1,0,2,1,2,1,5,7,Typ,1,4,Attchd,2006.0,Fin,3,850,3,3,Y,216,229,0,0,0,0,0,None,None,0,9,2006,New,Partial,465000,4152,3.5,0,0,0,445,0,1,1
70,RL,74.0,11435,Pave,None,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,7,1929,1950,Gable,CompShg,BrkFace,Stucco,None,0.0,3,3,PConc,Gd,TA,No,Unf,0,Unf,0,792,792,GasA,2,Y,SBrkr,792,725,0,1517,0,0,1,0,3,1,4,7,Typ,2,4,Detchd,1931.0,Unf,2,400,3,3,Y,0,0,0,0,0,0,0,None,None,0,6,2006,WD,Normal,230000,2309,1.0,77,56,1,0,0,1,1
80,RL,78.0,12090,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,3,3,CBlock,Gd,TA,No,Unf,0,Unf,0,585,585,GasA,5,Y,SBrkr,1140,728,0,1868,0,0,3,1,3,1,3,7,Typ,1,3,BuiltIn,1984.0,Fin,2,477,3,3,Y,268,112,0,0,147,0,0,None,None,0,1,2007,WD,Abnorml,178000,2453,3.5,23,4,1,527,0,1,1
60,FV,65.0,8125,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,Gd,TA,No,Unf,0,Unf,0,756,756,GasA,5,Y,SBrkr,756,797,0,1553,0,0,2,1,3,1,4,6,Typ,0,0,Attchd,2005.0,RFn,2,615,3,3,Y,0,45,0,0,0,0,0,None,None,0,3,2006,New,Partial,186500,2309,2.5,1,0,1,45,0,1,0
80,RL,73.0,12328,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,335.0,3,3,CBlock,TA,TA,Av,GLQ,539,Unf,0,473,1012,GasA,3,Y,SBrkr,1034,0,0,1034,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,1976.0,Unf,3,888,3,3,Y,0,0,0,0,0,0,0,None,None,0,5,2010,WD,Normal,169900,2046,2.0,34,34,0,0,0,1,0
75,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,Gd,TA,No,Rec,319,Unf,0,416,735,OthW,2,N,SBrkr,1134,924,0,2058,0,0,1,1,3,1,3,8,Typ,1,4,Detchd,1950.0,Unf,2,396,2,2,P,0,0,259,0,0,0,0,None,None,0,4,2008,WD,Normal,129500,2793,1.5,91,58,1,259,0,1,1
20,RL,60.0,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,TA,TA,No,BLQ,534,Rec,96,246,876,GasA,3,Y,SBrkr,988,0,0,988,0,0,1,0,3,1,3,6,Typ,0,0,Attchd,1950.0,Unf,1,276,3,3,Y,0,80,0,0,0,0,0,None,None,0,5,2007,WD,Normal,119000,1864,1.0,57,57,0,80,0,1,0
20,RL,93.0,11160,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,3,CBlock,TA,TA,No,ALQ,1065,Unf,0,1045,2110,GasA,5,Y,SBrkr,2110,0,0,2110,1,0,2,1,3,1,5,8,Typ,2,3,Attchd,1968.0,Fin,2,522,3,3,Y,0,0,0,0,0,0,0,None,None,0,4,2010,WD,Normal,244000,4220,3.5,42,42,0,0,0,1,1
120,RL,88.5,3136,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,163.0,4,3,PConc,Gd,TA,No,Unf,0,Unf,0,1405,1405,GasA,5,Y,SBrkr,1405,0,0,1405,0,0,2,0,2,1,4,6,Typ,1,4,Attchd,2003.0,RFn,2,478,3,3,Y,148,36,0,0,0,0,0,None,None,0,3,2006,WD,Normal,171750,2810,2.0,3,3,0,184,0,1,1
20,RL,62.0,9858,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,TA,TA,No,BLQ,510,Unf,0,354,864,GasA,3,Y,SBrkr,874,0,0,874,1,0,1,0,3,1,3,5,Typ,0,0,Attchd,1968.0,RFn,1,288,3,3,Y,33,0,0,0,0,0,0,GdWo,Shed,600,11,2009,WD,Normal,130000,1738,2.0,41,41,0,33,0,1,0
60,RL,68.0,17542,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,TA,TA,Gd,LwQ,125,ALQ,1031,36,1192,GasA,3,Y,SBrkr,1516,651,0,2167,1,0,2,1,3,1,4,9,Typ,2,4,Attchd,1974.0,RFn,2,518,3,3,Y,220,47,0,0,0,0,0,MnPrv,None,0,7,2007,WD,Normal,294000,3359,3.5,33,4,1,267,0,1,1
60,RL,60.0,6931,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,4,3,PConc,Gd,TA,No,Unf,0,Unf,0,746,746,GasA,5,Y,SBrkr,760,896,0,1656,0,0,2,1,3,1,4,7,Typ,1,4,BuiltIn,2003.0,Fin,2,397,3,3,Y,178,128,0,0,0,0,0,None,None,0,7,2008,WD,Normal,165400,2402,2.5,5,4,1,306,0,1,1
50,RM,52.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,TA,Fa,No,LwQ,425,Unf,0,459,884,GasA,3,Y,FuseA,959,408,0,1367,0,0,1,0,3,1,3,6,Typ,1,4,Detchd,1978.0,Unf,1,560,3,3,Y,0,0,0,0,120,0,0,None,None,0,11,2007,WD,Normal,127500,2251,1.0,76,57,1,120,0,1,1
20,RL,91.0,14303,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,4,3,PConc,Gd,TA,Gd,GLQ,1314,Unf,0,672,1986,GasA,5,Y,SBrkr,1987,0,0,1987,1,0,2,0,2,1,4,7,Typ,1,3,Attchd,1994.0,Fin,2,691,3,3,Y,262,36,0,0,0,0,0,None,None,0,8,2008,WD,Normal,301500,3973,3.0,14,14,0,298,0,1,1
30,RL,56.0,4060,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,Fa,TA,No,Unf,0,Unf,0,864,864,GasA,5,Y,SBrkr,864,0,0,864,0,0,1,0,2,1,3,4,Typ,0,0,None,0.0,None,0,0,0,0,Y,0,96,0,0,0,0,0,None,None,0,7,2009,WD,Normal,99900,1728,1.0,87,59,1,96,0,0,0
80,RL,59.0,9587,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,4,3,PConc,Gd,TA,Gd,GLQ,655,Unf,0,201,856,GasA,5,Y,SBrkr,1166,0,0,1166,1,0,2,0,2,1,4,5,Typ,0,0,Attchd,2005.0,Fin,2,400,3,3,Y,212,0,0,0,0,0,0,None,None,0,7,2008,WD,Normal,190000,2022,3.0,3,3,0,212,0,1,0
20,RL,65.0,9750,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,Gd,TA,No,ALQ,602,LwQ,438,14,1054,GasA,4,Y,SBrkr,1054,0,0,1054,1,0,1,1,3,1,3,6,Typ,0,0,Attchd,1969.0,Unf,2,460,3,3,Y,180,0,0,0,80,0,0,None,None,0,7,2008,WD,Normal,151000,2108,2.5,39,39,0,260,0,1,0
60,RL,65.0,24682,Pave,None,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,Gd,TA,No,Unf,0,Unf,0,841,841,GasA,5,Y,SBrkr,892,783,0,1675,0,0,2,1,3,1,3,7,Typ,1,3,BuiltIn,1999.0,Fin,2,502,3,3,Y,0,103,0,0,0,0,0,None,None,0,6,2009,WD,Normal,181000,2516,2.5,10,10,0,103,0,1,1
20,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,TA,TA,No,Rec,504,Unf,0,546,1050,GasA,4,Y,SBrkr,1050,0,0,1050,0,0,1,0,2,1,3,5,Typ,0,0,Attchd,1956.0,Unf,1,338,3,3,Y,0,0,0,0,0,0,0,None,None,0,6,2009,WD,Normal,128900,2100,1.0,53,53,0,0,0,1,0
50,RL,80.0,11250,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,TA,TA,Av,Unf,0,Unf,0,1104,1104,GasA,5,Y,FuseA,1104,684,0,1788,1,0,1,0,5,1,3,8,Min2,2,3,Attchd,1957.0,Unf,1,304,3,3,Y,120,0,0,0,0,0,0,None,None,0,11,2009,WD,Normal,161500,2892,2.0,52,20,1,120,0,1,1
70,RL,60.0,13515,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,TA,TA,No,Unf,0,Unf,0,764,764,GasA,5,Y,FuseA,1060,764,0,1824,0,0,1,0,3,1,3,8,Typ,1,4,Detchd,1940.0,Unf,2,520,3,3,N,0,0,126,0,0,0,0,GdPrv,None,0,7,2007,WD,Normal,180500,2588,1.0,88,57,1,126,0,1,1
120,RH,34.0,4060,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,Gd,TA,No,GLQ,266,Unf,0,1139,1405,GasA,5,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,4,5,Typ,0,0,Attchd,1998.0,Fin,2,511,3,3,Y,144,68,0,0,0,0,0,None,None,0,8,2008,COD,Abnorml,181000,2742,3.0,10,9,1,212,0,1,0
160,FV,35.0,3735,Pave,None,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,4,3,PConc,Gd,TA,No,GLQ,450,Unf,0,241,691,GasA,5,Y,SBrkr,713,739,0,1452,1,0,2,1,3,1,4,6,Typ,0,0,Detchd,1999.0,Unf,2,506,3,3,Y,0,34,0,0,0,0,0,None,None,0,3,2006,WD,Normal,183900,2143,3.5,7,7,0,34,0,1,0
190,RM,60.0,10120,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,CBlock,TA,TA,No,Unf,0,Unf,0,925,925,GasA,3,N,FuseF,964,925,0,1889,0,0,1,1,4,2,3,9,Typ,1,4,Detchd,1960.0,Unf,1,308,3,3,N,0,0,264,0,0,0,0,MnPrv,None,0,1,2007,WD,Normal,122000,2814,1.5,97,57,1,264,0,1,1
20,RL,89.0,13214,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,Stucco,CmentBd,None,0.0,5,3,PConc,Ex,TA,Gd,Unf,0,Unf,0,2002,2002,GasA,5,Y,SBrkr,2018,0,0,2018,0,0,2,0,3,1,5,10,Typ,1,4,Attchd,2009.0,Fin,3,746,3,3,Y,144,76,0,0,0,0,0,None,None,0,5,2010,WD,Normal,378500,4020,2.0,2,1,1,220,0,1,1
